"Year","Month","Day","Time","Lattitude","Longitude","Status","Storm_Category","Wind_Speed","Pressure","Diameter_of_Tropical_Storm","Force_of_Hurricane","Rain_Level"
2017,9,27,18,36,-72.6,"hurricane",1,65,979,360,90,17.5556473669007
2017,9,28,0,36.6,-72.2,"hurricane",1,65,979,360,90,16.6473107446499
2017,9,28,6,36.7,-71.3,"tropical storm",NA,60,982,360,0,16.674942791733
2017,9,28,12,36.8,-70,"tropical storm",NA,60,982,360,0,19.2580727637786
2017,9,28,18,36.8,-68.6,"tropical storm",NA,55,985,360,0,15.5294280376155
2017,9,29,0,36.9,-66.8,"tropical storm",NA,55,985,350,0,19.5265152405129
2017,9,29,6,37,-64.6,"tropical storm",NA,50,987,390,0,20.88272956623
2017,9,29,12,37,-62,"tropical storm",NA,50,988,390,0,20.6442863960373
2017,9,29,18,37.4,-59,"tropical storm",NA,50,988,400,0,22.9165512666446
2017,9,30,0,38.1,-55.6,"tropical storm",NA,50,988,400,0,18.6560794744157
2017,9,30,6,39.1,-52.2,"tropical storm",NA,50,988,380,0,19.4373774545765
2017,9,30,12,40,-48.8,"tropical storm",NA,50,988,380,0,19.3055894907535
2017,9,30,18,41.2,-45.6,"extratropical",NA,45,991,350,0,20.7906609089614
2017,10,1,0,42.2,-42.6,"extratropical",NA,45,994,350,0,20.3438817116269
2017,10,1,6,43.4,-39.4,"extratropical",NA,45,996,350,0,21.1811168819104
2017,10,1,12,44.9,-35.5,"extratropical",NA,45,999,350,0,20.9099574576318
2017,10,1,18,46.5,-31,"extratropical",NA,45,1003,350,0,20.9740992820157
2017,10,2,0,47.5,-26.5,"extratropical",NA,40,1005,200,0,25.8076284606377
2017,10,2,6,48,-22,"extratropical",NA,40,1012,200,0,22.8438549872607
2017,10,2,12,48,-17,"extratropical",NA,30,1016,0,0,33.4932990971529
2017,10,3,12,10.7,-80.8,"other low",NA,20,1008,0,0,51.0664324698557
2017,10,3,18,11.1,-81.1,"other low",NA,25,1007,0,0,40.6341934196944
2017,10,4,0,11.4,-81.2,"other low",NA,25,1007,0,0,41.5483468392795
2017,10,4,6,11.7,-81.4,"other low",NA,25,1006,0,0,42.6733583207753
2017,10,4,12,12,-81.8,"tropical depression",NA,25,1005,0,0,38.2547670019599
2017,10,4,18,12.3,-82.3,"tropical depression",NA,30,1005,0,0,34.8343357560368
2017,10,5,0,12.6,-82.7,"tropical depression",NA,30,1004,0,0,32.3464053003346
2017,10,5,6,13.1,-83.1,"tropical storm",NA,35,1001,30,0,31.7864034230955
2017,10,5,12,13.9,-83.5,"tropical storm",NA,35,999,40,0,28.9995137292189
2017,10,5,18,14.5,-84,"tropical storm",NA,35,1000,40,0,29.2712007538799
2017,10,6,0,15.3,-84.4,"tropical storm",NA,35,1000,50,0,28.0733389426287
2017,10,6,6,16.3,-84.7,"tropical storm",NA,40,999,80,0,23.7560575358333
2017,10,6,12,17.9,-84.7,"tropical storm",NA,40,996,100,0,26.4512643024397
2017,10,6,18,19.5,-85.2,"tropical storm",NA,45,995,130,0,24.5787965072043
2017,10,7,0,21.3,-85.9,"tropical storm",NA,55,990,160,0,18.1224579829036
2017,10,7,6,23.5,-86.5,"hurricane",1,70,987,160,30,12.0508230856599
2017,10,7,12,25.7,-87.9,"hurricane",1,80,986,160,30,12.6316567390234
2017,10,7,18,27.6,-88.9,"hurricane",1,80,981,180,35,8.36945479348707
2017,10,8,0,29.1,-89.2,"hurricane",1,75,983,170,30,15.8319554665959
2017,10,8,5,30.4,-89,"hurricane",1,65,984,170,30,15.723507936628
2017,10,8,6,30.5,-88.9,"tropical storm",NA,60,984,100,0,15.7182157389516
2017,10,8,12,32.2,-88,"tropical storm",NA,35,993,40,0,26.7310536727981
2017,10,8,18,34.1,-87.1,"tropical depression",NA,25,996,0,0,38.7603519257561
2017,10,9,0,36.2,-85.7,"other low",NA,20,999,0,0,51.0113457251279
2017,10,9,6,39.1,-83.4,"extratropical",NA,20,1004,0,0,53.1105790416188
2017,10,9,12,41.5,-80.5,"extratropical",NA,25,1005,0,0,39.7028264070328
2017,10,9,18,43.1,-76.3,"extratropical",NA,25,1005,0,0,39.6110655065376
2017,10,10,0,44.2,-72,"extratropical",NA,25,1006,0,0,40.294611175575
2017,10,10,6,45.6,-67.6,"extratropical",NA,25,1006,0,0,42.0060645059881
2017,10,10,12,46.1,-63.9,"extratropical",NA,25,1007,0,0,39.7795500979449
2017,10,10,18,46.5,-60.4,"extratropical",NA,25,1004,0,0,40.0378052960785
2017,10,11,0,47.5,-56,"extratropical",NA,25,1001,0,0,43.8462494287425
2017,10,6,12,31.8,-39.5,"other low",NA,20,1013,0,0,53.8435790753277
2017,10,6,18,32.3,-38.6,"other low",NA,20,1012,0,0,52.2260475342956
2017,10,7,0,32.9,-37.3,"other low",NA,25,1011,0,0,38.6741721804026
2017,10,7,6,32.7,-38.5,"other low",NA,30,1010,0,0,31.9884766434264
2017,10,7,12,32.3,-39.5,"other low",NA,30,1010,0,0,35.6922739782446
2017,10,7,18,31.5,-39.5,"other low",NA,30,1010,0,0,32.3012661740758
2017,10,8,0,31.3,-39.5,"other low",NA,30,1010,0,0,34.4866920070099
2017,10,8,6,31,-39.6,"other low",NA,35,1010,40,0,29.0041181436988
2017,10,8,12,30.6,-39.7,"other low",NA,35,1009,40,0,28.6963827472937
2017,10,8,18,30.4,-40.1,"other low",NA,35,1009,50,0,32.6758099166445
2017,10,9,0,30.5,-40.1,"other low",NA,35,1008,50,0,27.9726206347983
2017,10,9,6,30.9,-40,"tropical storm",NA,35,1008,60,0,27.5900903408768
2017,10,9,12,31.3,-40,"tropical storm",NA,35,1008,60,0,28.5289131559669
2017,10,9,18,31.7,-39.6,"tropical storm",NA,40,1005,90,0,23.8065392486611
2017,10,10,0,32,-39.1,"tropical storm",NA,40,1005,110,0,23.995290472987
2017,10,10,6,31.9,-38.8,"tropical storm",NA,45,1003,110,0,25.7184859617675
2017,10,10,12,31.6,-38.5,"tropical storm",NA,45,1002,120,0,22.0644415164974
2017,10,10,18,31.3,-38.2,"tropical storm",NA,45,1002,120,0,25.4776558884085
2017,10,11,0,30.9,-37.8,"tropical storm",NA,50,1000,120,0,20.0051153483217
2017,10,11,6,30.4,-37.2,"tropical storm",NA,55,998,120,0,16.9824477540682
2017,10,11,12,30,-36.7,"tropical storm",NA,60,994,120,0,14.8555166970361
2017,10,11,18,29.8,-36.2,"hurricane",1,65,991,120,20,15.8228166840793
2017,10,12,0,29.9,-35.8,"hurricane",1,70,986,120,35,12.0360796471889
2017,10,12,6,30.2,-35.7,"hurricane",1,75,982,120,40,12.9252224689686
2017,10,12,12,30.4,-35.7,"hurricane",1,80,975,120,40,12.0742979755449
2017,10,12,18,30.5,-35.6,"hurricane",2,85,971,140,40,11.9311734130581
2017,10,13,0,30.5,-35.1,"hurricane",2,90,967,140,40,12.7240525487802
2017,10,13,6,30.9,-34.4,"hurricane",2,90,966,140,40,10.2214112856303
2017,10,13,12,31.4,-33.4,"hurricane",1,80,974,150,40,16.198694836517
2017,10,13,18,32,-32.5,"hurricane",1,80,973,160,40,11.8030613145197
2017,10,14,0,32.6,-31.5,"hurricane",2,85,970,160,40,14.7051485751682
2017,10,14,6,33.4,-29.7,"hurricane",2,95,963,170,40,9.1899295404915
2017,10,14,12,34.2,-27.7,"hurricane",3,100,959,190,50,10.3883820208264
2017,10,14,18,35.3,-25.2,"hurricane",3,100,959,200,70,8.27575883562515
2017,10,15,0,36.4,-22.6,"hurricane",2,95,959,230,70,9.68912997081541
2017,10,15,6,37.9,-19.8,"hurricane",2,90,959,260,70,10.1750359149825
2017,10,15,12,39.9,-17,"hurricane",2,85,959,320,80,11.2663600801975
2017,10,15,18,43.1,-14.3,"hurricane",1,80,959,400,80,10.2956347685999
2017,10,16,0,47.6,-13.4,"extratropical",NA,75,958,450,90,9.77507738779202
2017,10,16,6,50,-12.1,"extratropical",NA,70,957,450,90,12.9814040527838
2017,10,16,11,51.9,-10.4,"extratropical",NA,65,957,450,90,12.8248228575982
2017,10,16,12,52.3,-10,"extratropical",NA,65,959,450,90,14.3309367791841
2017,10,16,18,55.3,-8.3,"extratropical",NA,60,969,450,0,14.3577835517252
2017,10,17,0,57.3,-6.1,"extratropical",NA,50,977,570,0,23.4365108304392
2017,10,17,6,58.7,-2.9,"extratropical",NA,45,987,570,0,23.6729342377291
2017,10,17,12,59.3,1.5,"extratropical",NA,40,994,420,0,28.8077924087078
2017,10,17,18,60.1,5.3,"extratropical",NA,40,997,330,0,24.8189296018212
2017,10,27,18,17.5,-84.2,"disturbance",NA,30,1006,0,0,33.9717353927792
2017,10,28,0,18.2,-84.5,"disturbance",NA,30,1006,0,0,34.5229875373584
2017,10,28,6,19.1,-84.3,"disturbance",NA,30,1004,0,0,30.4264767450351
2017,10,28,12,20.1,-83.5,"tropical depression",NA,30,1003,0,0,32.3746171127901
2017,10,28,18,21.3,-82.4,"tropical storm",NA,35,1000,120,0,25.4417279523094
2017,10,28,22,22.2,-81.6,"tropical storm",NA,35,1000,120,0,27.8645912590235
2017,10,29,0,22.7,-81.2,"tropical depression",NA,30,1003,0,0,33.7542822945885
2017,11,4,12,25.5,-52.3,"other low",NA,25,1013,0,0,40.8202269855366
2017,11,4,18,26.5,-52.1,"other low",NA,25,1013,0,0,39.343844033264
2017,11,5,0,27.5,-52,"other low",NA,25,1013,0,0,39.6063079947249
2017,11,5,6,28.4,-52,"other low",NA,25,1013,0,0,42.2049151916539
2017,11,5,12,29,-51.9,"other low",NA,25,1013,0,0,40.9197824072287
2017,11,5,18,29.2,-51.7,"tropical depression",NA,30,1012,0,0,35.4870483639403
2017,11,6,0,29.1,-51.2,"tropical depression",NA,30,1011,0,0,31.4958544756108
2017,11,6,6,29,-50.7,"tropical depression",NA,30,1010,0,0,30.6323075588633
2017,11,6,12,29.1,-50.4,"tropical depression",NA,30,1010,0,0,35.3586060509426
2017,11,6,18,29.4,-50.2,"tropical depression",NA,30,1009,0,0,34.8558021422505
2017,11,7,0,30,-50,"tropical storm",NA,35,1008,60,0,27.9131603699725
2017,11,7,6,30.8,-49.9,"tropical storm",NA,40,1006,80,0,25.3147586622517
2017,11,7,12,31.8,-49.5,"tropical storm",NA,40,1004,90,0,27.0592506883428
2017,11,7,18,33,-49.1,"tropical storm",NA,40,1002,110,0,24.2987921357776
2017,11,8,0,34.6,-48.7,"tropical storm",NA,45,999,200,0,19.0698951518457
2017,11,8,6,36.4,-48.7,"tropical storm",NA,50,996,220,0,18.9087281247384
2017,11,8,12,38.3,-48.8,"tropical storm",NA,45,994,250,0,19.9353890432859
2017,11,8,18,40.1,-49,"tropical storm",NA,45,992,280,0,21.9426424959658
2017,11,9,0,41.8,-48.8,"tropical storm",NA,45,991,300,0,18.2937899660198
2017,11,9,6,43.6,-48,"other low",NA,40,993,330,0,22.7856462502642
2017,11,9,12,45.5,-47,"other low",NA,40,995,380,0,27.7788202710333
2018,5,25,12,18.8,-87.1,"subtropical depression",NA,30,1006,0,0,35.0495229441672
2018,5,25,18,18.7,-86.5,"subtropical depression",NA,30,1006,0,0,33.4543236384175
2018,5,26,0,18.9,-85.9,"subtropical depression",NA,30,1006,0,0,29.9031218650524
2018,5,26,6,19.6,-85.7,"subtropical depression",NA,30,1005,0,0,32.5740879174374
2018,5,26,12,21.3,-85.6,"subtropical depression",NA,30,1004,0,0,33.764942218104
2018,5,26,18,22.6,-85.3,"subtropical storm",NA,35,1002,120,0,28.3515644260437
2018,5,27,0,23.6,-84.8,"subtropical storm",NA,35,1000,120,0,25.9150339399838
2018,5,27,6,24.9,-84.3,"subtropical storm",NA,35,998,120,0,29.2327697174406
2018,5,27,12,26.6,-84.4,"subtropical storm",NA,40,995,150,0,24.8005924467865
2018,5,27,18,27.6,-85,"subtropical storm",NA,45,992,150,0,18.6161608663464
2018,5,28,0,28.2,-85.8,"tropical storm",NA,55,991,150,0,20.3532568912994
2018,5,28,6,28.6,-86,"tropical storm",NA,55,990,160,0,15.9724120968279
2018,5,28,12,29.1,-85.9,"tropical storm",NA,50,991,150,0,17.8034562232337
2018,5,28,18,29.8,-85.9,"tropical storm",NA,45,991,130,0,22.0253302506176
2018,5,28,21,30.3,-86,"tropical storm",NA,40,992,120,0,23.2136513843199
2018,5,29,0,30.9,-86.1,"tropical depression",NA,30,993,0,0,34.2511713254238
2018,5,29,6,31.9,-86.6,"tropical depression",NA,30,994,0,0,27.8485583280098
2018,5,29,12,33,-87,"tropical depression",NA,30,996,0,0,34.1517387860521
2018,5,29,18,34.2,-87.3,"tropical depression",NA,30,997,0,0,32.8680964307813
2018,5,30,0,35.4,-87.6,"tropical depression",NA,30,998,0,0,36.6417757777099
2018,5,30,6,36.7,-87.9,"tropical depression",NA,30,998,0,0,34.9739053488437
2018,5,30,12,38.2,-87.7,"tropical depression",NA,30,998,0,0,30.8658355174712
2018,5,30,18,39.9,-87,"tropical depression",NA,30,998,0,0,35.1920168938903
2018,5,31,0,41.5,-86,"tropical depression",NA,30,997,0,0,35.2031625026036
2018,5,31,6,43.5,-84.6,"other low",NA,30,995,0,0,35.6201189018367
2018,5,31,12,46,-83.3,"other low",NA,30,995,0,0,30.997184664559
2018,7,4,12,10,-34.9,"tropical depression",NA,30,1008,0,0,33.0024012548617
2018,7,4,18,10.1,-36.5,"tropical depression",NA,30,1008,0,0,36.5474118843648
2018,7,5,0,10.1,-38,"tropical storm",NA,35,1007,30,0,31.0233184945055
2018,7,5,6,10.1,-39.5,"tropical storm",NA,35,1007,30,0,30.7529185877047
2018,7,5,12,10.2,-40.9,"tropical storm",NA,40,1005,30,0,23.0307262227883
2018,7,5,18,10.3,-42.3,"tropical storm",NA,45,1003,30,0,22.8221377981416
2018,7,6,0,10.3,-43.4,"tropical storm",NA,55,999,50,0,19.4416084571647
2018,7,6,6,10.5,-44.6,"hurricane",1,70,991,50,10,12.3158330690977
2018,7,6,12,10.7,-46,"hurricane",1,70,992,50,10,18.5062040920681
2018,7,6,18,10.6,-47.3,"hurricane",1,65,993,50,10,14.9166181430905
2018,7,7,0,10.7,-48.3,"hurricane",1,65,994,50,10,14.5410514018699
2018,7,7,6,11.1,-49.3,"hurricane",1,65,995,50,10,14.7830788768406
2018,7,7,12,11.7,-50.4,"tropical storm",NA,55,999,50,0,17.5029345449219
2018,7,7,18,12.4,-52,"tropical storm",NA,45,1003,50,0,21.1872479263577
2018,7,8,0,12.9,-53.6,"tropical storm",NA,45,1005,50,0,23.7024116109165
2018,7,8,6,13.4,-55.2,"tropical storm",NA,45,1006,50,0,20.3935237724192
2018,7,8,12,14.1,-56.9,"disturbance",NA,45,1006,50,0,22.0777598018014
2018,7,8,18,14.8,-59.2,"disturbance",NA,40,1008,40,0,24.1852493593181
2018,7,9,0,15.5,-61.3,"disturbance",NA,35,1010,40,0,29.1077498444994
2018,7,9,6,16.2,-63.2,"disturbance",NA,35,1011,40,0,28.089334730753
2018,7,9,12,16.6,-65.3,"disturbance",NA,35,1013,40,0,27.3726261878333
2018,7,9,18,17.1,-67.1,"disturbance",NA,35,1013,40,0,30.9858808564889
2018,7,10,0,17.6,-68.9,"disturbance",NA,35,1013,40,0,31.9871426235636
2018,7,10,6,18.1,-70.5,"disturbance",NA,30,1013,0,0,34.8487947992139
2018,7,10,12,19.3,-71.6,"disturbance",NA,30,1013,0,0,32.3119034021344
2018,7,10,18,20.2,-72.4,"disturbance",NA,30,1013,0,0,31.3413620065073
2018,7,11,0,21.3,-73,"disturbance",NA,25,1013,0,0,39.4302199799396
2018,7,11,6,22.4,-73.6,"disturbance",NA,25,1013,0,0,41.6923005642202
2018,7,11,12,23.7,-73.8,"disturbance",NA,25,1013,0,0,39.582779320528
2018,7,11,18,25.2,-73.8,"disturbance",NA,25,1013,0,0,40.846417926926
2018,7,12,0,26.7,-73.6,"disturbance",NA,25,1013,0,0,39.4892941272043
2018,7,12,6,28.2,-73.1,"disturbance",NA,25,1013,0,0,40.6872303489652
2018,7,12,12,29.6,-72.4,"disturbance",NA,25,1013,0,0,41.7237863642049
2018,7,12,18,30.8,-71.6,"disturbance",NA,25,1013,0,0,39.0398027470601
2018,7,13,0,31.9,-70.7,"disturbance",NA,25,1013,0,0,40.7699307828843
2018,7,13,6,32.6,-70.1,"disturbance",NA,25,1013,0,0,42.3685290271841
2018,7,13,12,33.3,-69.4,"other low",NA,25,1013,0,0,40.57343255174
2018,7,13,18,33.9,-68.6,"other low",NA,25,1013,0,0,35.7906390026271
2018,7,14,0,34.5,-68,"other low",NA,25,1013,0,0,40.4937279713656
2018,7,14,6,35,-67.3,"other low",NA,30,1013,0,0,34.1523412699374
2018,7,14,12,35.6,-66.2,"subtropical storm",NA,35,1008,70,0,30.2731242358735
2018,7,14,18,36.7,-65.5,"subtropical storm",NA,35,1007,70,0,27.2919736214732
2018,7,15,0,37.8,-65.5,"subtropical storm",NA,35,1005,60,0,26.9448799587067
2018,7,15,6,38.2,-65.4,"subtropical storm",NA,35,1006,50,0,26.4667136160554
2018,7,15,12,38.1,-65.1,"subtropical storm",NA,35,1008,80,0,31.7793515904207
2018,7,15,18,38,-64.3,"subtropical storm",NA,35,1009,60,0,31.3008345367873
2018,7,16,0,38.3,-63.1,"other low",NA,35,1010,30,0,26.0259232173618
2018,7,16,6,38.7,-61.8,"other low",NA,35,1011,30,0,25.9348839784582
2018,7,16,12,39.5,-60.2,"other low",NA,35,1011,30,0,28.6997461805207
2018,7,16,18,40.7,-58.5,"other low",NA,35,1012,30,0,27.9920333836329
2018,7,17,0,43,-57.1,"other low",NA,30,1012,0,0,33.4953851032632
2018,7,17,6,45.5,-55.7,"other low",NA,30,1012,0,0,31.4016407870969
2018,7,5,6,30.7,-68.5,"other low",NA,20,1021,0,0,46.8030951146436
2018,7,5,12,30.7,-69.7,"other low",NA,20,1021,0,0,51.4476505010904
2018,7,5,18,30.8,-70.7,"other low",NA,20,1020,0,0,49.7300546302831
2018,7,6,0,30.9,-71.7,"other low",NA,25,1019,0,0,41.0619124443236
2018,7,6,6,31.2,-72.6,"other low",NA,25,1018,0,0,38.7116343632016
2018,7,6,12,31.5,-73.1,"tropical depression",NA,25,1016,0,0,42.4233402452129
2018,7,6,18,31.8,-73.6,"tropical depression",NA,25,1016,0,0,39.8056586872343
2018,7,7,0,32.2,-74.2,"tropical depression",NA,25,1015,0,0,38.9645398213322
2018,7,7,6,32.6,-74.6,"tropical depression",NA,25,1015,0,0,42.5780363952024
2018,7,7,12,32.7,-74.9,"tropical depression",NA,25,1015,0,0,42.2505916937334
2018,7,7,18,32.8,-75.2,"tropical depression",NA,30,1014,0,0,33.8306064538199
2018,7,8,0,32.9,-75.3,"tropical depression",NA,30,1012,0,0,36.4405773936729
2018,7,8,6,33.1,-75.4,"tropical storm",NA,35,1010,50,0,29.5050429013703
2018,7,8,12,33.1,-75,"tropical storm",NA,35,1008,50,0,27.9741795287426
2018,7,8,18,32.8,-74.8,"tropical storm",NA,40,1007,80,0,28.9046626153333
2018,7,9,0,32.6,-74.6,"tropical storm",NA,45,1005,100,0,23.2660535704574
2018,7,9,6,32.4,-74.5,"tropical storm",NA,45,1001,110,0,21.0815202314424
2018,7,9,12,32.2,-74.6,"tropical storm",NA,50,999,120,0,18.9467468478342
2018,7,9,18,32.1,-74.4,"tropical storm",NA,55,996,120,0,19.6171292144351
2018,7,10,0,32.2,-74.3,"tropical storm",NA,60,994,120,0,16.4094326190286
2018,7,10,6,32.4,-74.1,"tropical storm",NA,60,992,120,0,19.5192104334715
2018,7,10,12,32.9,-73.5,"hurricane",1,65,990,120,15,13.9342429423484
2018,7,10,18,33.4,-72.8,"hurricane",1,75,983,140,15,13.5763466806455
2018,7,11,0,33.9,-71.9,"hurricane",2,90,969,140,35,12.3545211207356
2018,7,11,6,34.6,-70.7,"hurricane",2,90,969,140,35,8.04990388329493
2018,7,11,12,35.6,-69.1,"hurricane",2,85,973,180,40,14.5618071383352
2018,7,11,18,37,-66.8,"hurricane",1,80,976,230,55,17.4943939800507
2018,7,12,0,38.5,-64.3,"hurricane",1,75,980,260,65,11.192542927052
2018,7,12,6,40.9,-61.7,"hurricane",1,65,985,280,65,16.4188147380749
2018,7,12,12,43.3,-59.2,"tropical storm",NA,60,987,330,0,16.4360569324939
2018,7,12,18,45.7,-56.4,"extratropical",NA,55,989,330,0,20.4987205414211
2018,7,13,0,48,-53.4,"extratropical",NA,45,998,300,0,23.549765231102
2018,7,13,6,50,-50,"extratropical",NA,45,999,300,0,21.619542998249
2018,7,13,12,51,-45,"extratropical",NA,40,1000,360,0,27.5824694053433
2018,7,13,18,52,-39,"extratropical",NA,40,1000,300,0,28.0370346162892
2018,7,14,0,53.5,-33.5,"extratropical",NA,40,997,360,0,27.1037467217041
2018,7,14,6,56,-28,"extratropical",NA,45,993,360,0,21.172401029196
2018,7,14,12,58,-25,"extratropical",NA,45,988,360,0,24.1992075955878
2018,7,14,18,59.5,-22.5,"extratropical",NA,45,986,360,0,22.3761900981522
2018,7,15,0,60.5,-21,"extratropical",NA,45,983,360,0,22.3098122830335
2018,7,15,6,60.6,-20.6,"extratropical",NA,40,985,300,0,25.1769640254779
2018,7,15,12,60.7,-20.3,"extratropical",NA,35,988,240,0,30.3622674880451
2018,7,15,18,60.9,-19.5,"extratropical",NA,30,990,0,0,36.8398835225958
2018,7,16,0,61,-18.5,"extratropical",NA,25,992,0,0,41.6870262765821
2018,7,16,6,61.1,-16.3,"extratropical",NA,25,994,0,0,41.1912566141073
2018,7,16,12,61.3,-13.7,"extratropical",NA,25,996,0,0,40.6354304993423
2018,7,16,18,62.1,-12.5,"extratropical",NA,25,999,0,0,39.5100521951097
2018,7,17,0,63.1,-12,"extratropical",NA,20,1002,0,0,47.3012927308365
2018,7,17,6,63.3,-11.8,"extratropical",NA,20,1005,0,0,51.9801453356603
2018,7,17,12,63.5,-11.5,"extratropical",NA,15,1007,0,0,63.7130834351702
2018,8,2,18,41.2,-33.7,"extratropical",NA,30,1012,0,0,35.0373706487983
2018,8,3,0,40.8,-35.5,"extratropical",NA,35,1011,90,0,28.4410597851601
2018,8,3,6,40.4,-37.2,"extratropical",NA,35,1011,90,0,31.1673036650474
2018,8,3,12,39.9,-38.9,"extratropical",NA,35,1011,90,0,29.701986149338
2018,8,3,18,39.2,-40.5,"other low",NA,35,1010,90,0,32.7680858302101
2018,8,4,0,38.6,-42.2,"other low",NA,35,1010,90,0,27.3795060300439
2018,8,4,6,37.8,-44,"other low",NA,30,1010,0,0,31.6798332039227
2018,8,4,12,36.7,-45.1,"other low",NA,30,1010,0,0,32.5159338471118
2018,8,4,18,35.7,-46,"other low",NA,30,1010,0,0,32.3900490970052
2018,8,5,0,34.8,-47.2,"other low",NA,30,1010,0,0,36.8727718814053
2018,8,5,6,33.9,-48.4,"other low",NA,30,1010,0,0,31.2355922769075
2018,8,5,12,32.9,-49.2,"other low",NA,30,1010,0,0,36.5940484053316
2018,8,5,18,32.2,-49.8,"other low",NA,30,1010,0,0,37.3690951344105
2018,8,6,0,31.7,-50.3,"other low",NA,30,1010,0,0,34.4511094722049
2018,8,6,6,31.3,-50,"other low",NA,30,1010,0,0,37.3721022419812
2018,8,6,12,31.9,-49.5,"other low",NA,30,1010,0,0,30.467815534202
2018,8,6,18,32.6,-48.9,"other low",NA,30,1010,0,0,37.6391175005043
2018,8,7,0,33.7,-47.9,"other low",NA,30,1009,0,0,33.3480651193909
2018,8,7,6,36,-47.6,"subtropical storm",NA,35,1008,140,0,28.7890089980909
2018,8,7,12,37.9,-48.1,"subtropical storm",NA,35,1008,140,0,30.2857072533027
2018,8,7,18,39,-49,"subtropical storm",NA,35,1008,120,0,28.0517901899395
2018,8,8,0,39.7,-49.2,"tropical storm",NA,35,1006,70,0,27.9967778360137
2018,8,8,6,40.4,-49,"tropical storm",NA,40,1003,70,0,23.7636751237334
2018,8,8,12,41,-48.6,"tropical storm",NA,40,1003,70,0,26.341423506821
2018,8,8,18,41.6,-48.1,"tropical storm",NA,40,1000,50,0,24.6234568641961
2018,8,9,0,42.4,-47.2,"tropical storm",NA,45,998,60,0,23.4217200976179
2018,8,9,6,43.2,-46,"tropical storm",NA,40,1000,60,0,25.5377290045616
2018,8,9,12,44,-44.4,"tropical storm",NA,40,1002,90,0,25.9283120943927
2018,8,9,18,45.1,-42,"other low",NA,35,1004,90,0,27.059304852081
2018,8,10,0,45.9,-38.5,"extratropical",NA,35,1004,90,0,27.9533010622263
2018,8,10,6,46.5,-34.7,"extratropical",NA,35,1004,90,0,31.1386652525646
2018,8,10,12,47,-30.8,"extratropical",NA,30,1004,0,0,33.9730557177585
2018,8,15,0,36.9,-45.5,"other low",NA,30,1011,0,0,36.4146300895532
2018,8,15,6,37.4,-45.7,"subtropical depression",NA,30,1009,0,0,37.2637935350716
2018,8,15,12,37.8,-45.9,"subtropical storm",NA,35,1008,140,0,26.5741346039868
2018,8,15,18,38.5,-45.8,"subtropical storm",NA,35,1008,140,0,28.3090967792679
2018,8,16,0,39.3,-45.4,"subtropical storm",NA,35,1008,140,0,29.2641915851622
2018,8,16,6,40.3,-44.7,"subtropical storm",NA,35,1008,140,0,31.5925948434083
2018,8,16,12,41.5,-43.8,"subtropical storm",NA,40,1007,140,0,24.6338482602689
2018,8,16,18,42.4,-42.1,"tropical storm",NA,40,1007,140,0,25.1865207249941
2018,8,17,0,43.5,-40.2,"tropical storm",NA,40,1007,140,0,23.8300127223765
2018,8,17,6,44.9,-37.9,"tropical storm",NA,40,1006,140,0,24.5175320876136
2018,8,17,12,46.6,-35.1,"tropical storm",NA,40,1005,140,0,22.2555333303029
2018,8,17,18,48.3,-31.8,"tropical storm",NA,40,1003,160,0,23.4830530491505
2018,8,18,0,49.8,-27.7,"other low",NA,40,999,150,0,25.9420387936916
2018,8,18,6,51.3,-22.6,"extratropical",NA,35,1002,150,0,27.7050238641474
2018,8,18,12,52.3,-18.2,"extratropical",NA,35,1003,150,0,26.4826835971583
2018,8,18,18,53.4,-13.8,"extratropical",NA,35,1004,150,0,28.1226194376543
2018,8,19,0,54.2,-9.6,"extratropical",NA,35,1005,180,0,27.8166350660195
2018,8,19,6,55,-4.5,"extratropical",NA,35,1007,180,0,29.5482656459094
2018,8,30,6,12.8,-16.9,"other low",NA,20,1008,0,0,51.6588978429132
2018,8,30,12,12.8,-17.9,"other low",NA,25,1007,0,0,37.0392456815091
2018,8,30,18,12.8,-19,"other low",NA,25,1007,0,0,40.4377023306699
2018,8,31,0,13.1,-20.2,"other low",NA,30,1006,0,0,34.9561549334629
2018,8,31,6,13.4,-21.4,"other low",NA,30,1006,0,0,31.4727565909233
2018,8,31,12,13.6,-22.6,"other low",NA,30,1006,0,0,37.1157401350384
2018,8,31,18,13.8,-23.8,"tropical depression",NA,30,1006,0,0,32.3407047202838
2018,9,1,0,14,-24.9,"tropical depression",NA,30,1006,0,0,34.3523056713159
2018,9,1,6,14.3,-26.1,"tropical storm",NA,35,1005,60,0,25.4418852263632
2018,9,1,12,14.8,-27.2,"tropical storm",NA,35,1004,60,0,28.1012203738188
2018,9,1,18,15.4,-28.3,"tropical storm",NA,40,1002,80,0,26.0149144960401
2018,9,2,0,15.9,-29.6,"tropical storm",NA,45,1000,80,0,20.2907676883487
2018,9,2,6,16.4,-30.9,"tropical storm",NA,50,999,80,0,17.8938463118743
2018,9,2,12,16.8,-32.4,"tropical storm",NA,50,998,90,0,20.2396870738895
2018,9,2,18,17.1,-33.8,"tropical storm",NA,50,998,90,0,20.8023064183111
2018,9,3,0,17.6,-35.2,"tropical storm",NA,50,997,90,0,18.9005414865075
2018,9,3,6,17.9,-36.6,"tropical storm",NA,50,997,90,0,19.2578880057464
2018,9,3,12,18.2,-38,"tropical storm",NA,55,996,110,0,19.8127920200494
